Date,BA,BK,BN,BS,DK,GB,HC,JK,LB,LM,LR,LS,MK,PK,TC,TR,WB,MB,MD,TP,Gulf_1,Ocean_1
2013-09-19,30.857,30.738,27.452,27.448,29.5,22.42,12.038,35.277,22.359,15.783,34.408,19.478,35.58,35.124,16.259,0.349,31.352,25.57,30.791,28.796,35.1,34.83
2013-09-20,30.9,30.771,26.823,27.044,29.313,21.139,11.927,35.105,23.076,14.7,34.384,19.193,35.517,35.177,9.287,0.342,30.828,25.98,30.593,28.998,35.05,34.82
2013-09-21,30.975,31.137,27.345,27.275,29.315,21.395,15.247,35.406,23.331,15.379,34.262,19.267,35.697,35.115,15.5,0.339,30.711,26.076,30.536,29.431,35.12,34.81
2013-09-22,31.561,32.577,27.597,27.305,29.297,20.954,15.959,35.466,22.895,15.19,34.891,19.753,35.767,35.244,22.532,0.34,31.374,27.055,27.931,29.656,35.34,34.8
2013-09-23,31.952,33.873,27.684,27.7,28.532,22.017,11.135,35.244,22.701,15.332,35.12,19.141,35.851,35.321,23.2,0.341,31.889,25.941,26.627,29.573,35.38,34.79
2013-09-24,31.718,34.486,27.736,28.2,27.592,24.42,10.448,35.28,22.622,15.207,35.139,18.961,36.043,35.401,20.181,0.336,31.932,25.458,24.633,30.072,35.47,34.79
2013-09-25,31.973,35.189,27.819,28.522,25.886,26.92,7.373,35.253,23.061,16.047,35.326,17.529,36.192,35.617,18.684,0.334,32.184,26.191,24.627,29.683,35.6,34.78
2013-09-26,33.2,35.994,28.179,28.848,25.307,26.848,4.857,35.703,22.828,16.791,35.432,18.144,36.021,35.815,19.661,0.33,31.941,27.39,28.349,29.759,35.74,34.77
2013-09-27,32.553,36.426,28.138,29.001,25.707,27.592,3.791,36.094,22.637,18.206,35.435,18.656,35.746,35.813,11.082,0.326,31.47,24.929,28.589,29.343,35.77,34.76
2013-09-28,31.654,36.504,28.063,28.38,25.751,28.74,2.843,36.287,23.596,19.537,35.417,18.712,35.95,35.699,4.839,0.321,31.059,24.539,29.025,29.275,35.84,34.75
2013-09-29,31.444,36.148,28.26,26.964,26.022,28.947,2.517,35.141,23.826,17.303,35.081,17.099,36.03,35.808,4.905,0.308,30.996,24.864,27.479,29.082,35.52,34.75
2013-09-30,31.078,35.744,28.413,26.967,25.759,27.723,2.445,34.631,23.818,15.914,34.754,16.115,36.158,35.605,3.6,0.305,30.991,25.323,26.935,29.015,35.29,34.74
2013-10-01,31.411,34.746,28.456,26.858,26.03,27.06,4.828,34.143,23.829,15.99,34.678,17.31,36.395,35.614,3.546,0.307,31.082,25.484,26.887,29.196,35.21,34.73
2013-10-02,31.362,34.645,28.398,27.11,26.546,27.721,10.909,34.707,23.885,16.53,34.613,17.885,36.405,35.408,4.363,0.308,31.114,25.834,26.508,29.333,35.28,34.72
2013-10-03,31.83,33.332,28.622,27.047,27.153,27.162,12.421,35.101,23.908,16.802,34.714,18.793,35.345,34.845,7.34,0.306,30.663,25.222,26.622,29.444,35,34.72
2013-10-04,31.593,32.598,29.092,26.05,27.777,26.822,14.574,35.292,23.87,16.307,34.671,18.623,34.132,35.115,3.572,0.299,29.167,24.765,26.209,29.623,34.8,34.71
2013-10-05,31.421,33.131,28.766,26.924,28.911,26.469,16.52,35.421,23.935,17.423,34.836,18.575,34.56,35.509,7.299,0.313,29.628,24.652,27.696,29.819,35.08,34.7
2013-10-06,30.41,33.836,28.781,27.365,29.307,25.172,15.433,35.775,23.85,17.549,34.948,18.495,35.172,35.605,16.281,0.31,30.017,26.054,25.982,29.703,35.38,34.69
2013-10-07,31.515,34.559,29.015,27.468,27.557,21.879,14.165,36.226,21.373,15.955,35.224,17.886,35.397,35.485,22.171,0.308,30.319,27.009,22.914,29.623,35.58,34.69
2013-10-08,32.204,34.565,29.329,28.114,25.483,22.226,10.679,35.654,20.913,16.945,35.248,18.999,35.256,35.67,20.805,0.305,30.73,26.596,26.787,29.6,35.46,34.68
2013-10-09,30.884,35.479,29.41,28.412,25.263,22.901,8.889,35.599,21.874,18.161,35.351,19.546,35.357,35.75,8.714,0.306,30.439,26.076,28.952,29.716,35.51,34.67
2013-10-10,29.874,36.037,29.376,28.553,26.185,23.576,3.999,35.696,21.642,19.184,35.433,19.795,35.525,35.479,4.002,0.305,30.329,25.886,28.893,28.676,35.53,34.66
2013-10-11,30.177,36.33,29.019,27.521,26.989,23.943,6.159,35.926,22.399,19.255,35.529,18.973,35.761,35.741,3.67,0.301,28.966,26.091,28.429,29.136,35.74,34.66
2013-10-12,30.993,36.559,28.376,28.368,26.985,24.754,14.796,36.299,22.666,17.986,35.408,19.601,35.925,35.932,15.28,0.298,29.388,27.121,28.938,29.486,35.89,34.65
2013-10-13,31.507,36.331,27.99,28.699,27.047,25.812,19.082,36.655,23.102,18.046,35.179,21.381,36.054,35.916,17.537,0.298,29.96,27.194,30.441,29.725,35.95,34.64
2013-10-14,31.402,35.932,27.47,28.995,27.885,27.951,20.807,36.879,23.468,18.626,34.92,23.19,36.102,36.065,12.087,0.299,30.704,27.067,31.37,29.75,35.99,34.64
2013-10-15,31.397,36.263,27.533,28.777,28.766,28.965,22.56,37.002,23.999,19.48,35.104,24.167,35.918,36.086,19.972,0.3,30.696,27.643,32.547,29.851,36.03,34.63
2013-10-16,31.576,36.575,27.117,28.63,29.228,29.064,23.711,36.858,24.323,19.507,35.434,24.62,35.994,36.114,24.465,0.304,30.797,27.968,32.981,29.995,36.1,34.62
2013-10-17,31.442,36.529,28.16,28.433,29.466,29.013,24.025,36.351,25.077,19.169,35.011,25.057,36.121,36.13,24.115,0.32,30.836,28.243,33.011,30.049,35.9,34.62
2013-10-18,31.526,36.779,29.341,28.054,29.878,29.111,24.76,36.365,27.015,18.729,35.283,25.9,36.257,36.12,20.571,0.621,31.093,28.452,33.096,30.137,36.01,34.61
2013-10-19,31.39,35.945,30.62,28.749,30.062,29.645,25.05,36.429,25.917,18.813,35.277,25.633,36.316,36.105,17.247,1.789,31.308,28.797,32.901,30.259,36.03,34.61
2013-10-20,31.552,35.369,30.668,28.397,29.239,30.039,25.35,36.325,24.209,19.123,35.399,24.591,36.31,36.148,22.695,2.71,31.101,29.041,31.13,30.101,36.05,34.6
2013-10-21,31.463,36.223,30.704,28.219,28.603,30.171,23.83,36.7,23.745,19.007,35.808,23.994,36.609,36.207,17.867,3.884,30.855,28.468,30.121,30.764,36.33,34.59
2013-10-22,31.22,36.823,30.763,28.618,27.959,29.858,22.757,37.041,24.115,18.027,36.328,22.875,36.88,36.117,11.447,0.634,30.573,27.955,26.129,30.83,36.59,34.59
2013-10-23,31.334,37.055,31.98,28.606,26.81,29.994,20.743,36.952,24.025,18.475,36.557,23.485,36.823,36.281,12.686,0.335,30.398,27.43,29.64,30.428,36.65,34.58
2013-10-24,30.81,37.148,31.812,28.633,26.298,28.293,14.778,37.04,23.952,18.587,36.809,23.421,36.975,36.062,4.564,0.323,30.416,27.185,29.928,30.05,36.72,34.58
2013-10-25,30.02,37.686,30.924,28.245,26.596,22.362,11.247,37.76,24.425,18.544,36.364,22.874,37.114,35.771,3.987,0.313,30.067,28.413,29.503,30.166,36.75,34.57
2013-10-26,29.668,38.028,30.842,27.381,26.692,19.928,15.987,38.133,24.373,18.579,35.26,22.707,37.187,35.954,4.079,0.301,29.705,28.627,29.851,30.494,36.63,34.56
2013-10-27,30.172,38.066,30.202,29.037,27.401,26.179,21.161,38.226,24.285,18.241,34.897,22.201,37.243,36.832,4.154,0.293,30.109,28.605,31.262,30.841,36.8,34.56
2013-10-28,30.947,37.926,29.219,28.971,28.526,28.028,22.516,38.322,24.148,18.061,34.535,23.818,37.332,36.925,14.341,0.293,30.63,28.751,31.622,30.94,36.78,34.55
2013-10-29,31.071,37.546,28.105,29.63,29.863,29.866,23.804,38.553,24.466,18.059,34.354,25.681,37.454,36.59,12.083,0.296,31.082,29.302,32.007,31.13,36.74,34.55
2013-10-30,31.085,36,28.639,28.723,30.361,31.929,24.824,38.825,23.987,17.525,34.317,26.617,37.556,36.349,12.927,0.301,31.478,29.724,32.23,31.237,36.76,34.54
2013-10-31,31.931,35.574,29.176,29.102,30.52,31.814,25.567,38.896,24.148,18.991,34.395,27.027,37.603,36.473,18.536,0.305,31.724,29.935,32.215,31.551,36.84,34.54
2013-11-01,33.09,35.092,28.773,29.251,30.765,31.475,25.505,37.793,24.513,19.661,34.509,26.188,37.439,36.563,24.04,0.319,31.476,29.786,31.243,31.819,36.58,34.53
2013-11-02,33.533,36.555,30.059,29.84,28.699,31.208,24.823,38.007,24.156,19.18,34.726,26.875,37.375,36.643,24.695,0.332,31.922,29.996,29.772,31.625,36.69,34.53
2013-11-03,32.822,38.846,29.627,30.34,27.859,30.894,21.462,38.685,24.724,17.865,34.706,26.594,37.576,36.745,11.192,0.339,31.922,29.492,32.003,31.413,36.93,34.52
2013-11-04,31.828,39.381,29.602,29.336,28.727,30.593,21.213,38.992,25.588,17.142,33.243,26.834,37.582,36.885,7.184,0.341,31.188,30.091,31.464,31.346,36.68,34.52
2013-11-05,31.976,39.356,29.411,28.478,29.355,28.359,25.879,38.948,25.576,14.267,32.875,26.632,37.633,36.869,8.601,0.337,31.052,30.716,31.452,31.559,36.58,34.52
2013-11-06,32.362,38.977,29.098,28.506,29.753,30.219,27.047,39.124,25.861,15.346,33.384,27.186,37.669,36.411,8.887,0.333,31.372,30.693,31.549,31.661,36.65,34.51
2013-11-07,32.896,38.185,27.434,30.46,29.854,29.957,27.448,39.188,25.791,19.123,33.433,29.188,37.429,36.148,23.425,0.332,31.483,30.576,31.86,31.789,36.55,34.51
2013-11-08,33.269,39.504,28.525,28.972,30.515,28.419,26.819,38.9,25.973,19.449,33.39,29.241,37.275,36.13,18.657,0.334,31.555,30.927,32.273,31.815,36.42,34.5
2013-11-09,32.407,39.817,28.435,29.517,30.698,28.721,27.733,39.084,26.091,18.892,32.937,29.193,37.079,35.916,16.84,0.338,31.659,31.167,32.14,31.85,36.25,34.5
2013-11-10,32.162,38.887,28.386,29.925,30.622,29.318,28.618,39.73,25.935,18.27,33.524,29.196,37.037,35.713,16.102,0.341,31.975,31.077,31.965,31.806,36.5,34.5
2013-11-11,31.839,37.758,28.872,30.027,30.461,29.324,28.603,39.924,26.18,18.613,33.964,29.354,37.174,35.697,11.572,0.344,32.148,31.081,31.925,31.836,36.69,34.49
2013-11-12,32.114,37.416,28.927,30.479,30.479,28.944,28.887,39.596,26.807,20.004,34.216,29.724,36.851,35.599,21.995,0.348,32.136,31.295,31.872,31.94,36.57,34.49
2013-11-13,31.619,34.918,29.094,30.535,31.156,27.186,28.464,39.192,27.308,17.957,34.227,29.594,36.577,35.805,11.052,0.344,31.97,31.477,31.567,31.959,36.45,34.49
2013-11-14,29.651,34.663,29.484,30.508,31.361,20.415,30.042,39.264,27.962,14.565,34.261,29.656,37.177,36.102,9.643,0.345,31.273,31.902,31.444,32.139,36.7,34.48
2013-11-15,31.004,34.547,29.921,30.424,31.088,27.282,30.279,38.412,28.323,18.005,34.743,29.861,37.083,35.821,9.454,0.343,31.306,31.833,31.58,32.341,36.51,34.48
2013-11-16,33.198,34.078,29.947,31.103,31.08,28.639,30.451,36.201,28.633,20.372,34.931,30.333,36.574,35.543,26.33,0.342,31.644,31.903,31.608,32.449,35.81,34.48
2013-11-17,34.494,32.372,30.191,31.254,31.247,28.325,30.559,34.498,28.953,20.63,35.003,30.824,36.359,35.694,28.693,0.343,31.614,32.012,31.589,32.562,35.39,34.48
2013-11-18,33.18,31.316,30.242,30.952,31.154,27.95,30.204,34.359,29.195,21.827,35.185,31.304,35.884,35.568,28.986,5.341,31.691,31.682,31.65,32.646,35.25,34.47
2013-11-19,31.812,33.592,30.387,30.74,30.788,28.017,30.159,35.396,29.177,21.825,35.243,31.32,35.702,35.642,28.689,10.102,31.758,31.46,30.925,32.55,35.5,34.47
2013-11-20,32.068,36.368,30.352,31.054,30.686,27.954,29.283,36.146,29.276,21.872,35.245,31.331,35.824,35.663,27.688,11.636,31.866,31.522,30.453,32.412,35.72,34.47
2013-11-21,31.732,37.229,30.449,30.885,30.692,28.062,27.697,36.625,29.372,21.103,34.995,31.083,35.93,35.759,22.31,12.411,32.252,31.689,30.32,32.567,35.83,34.47
2013-11-22,30.2,36.446,30.191,30.388,30.422,27.124,25.104,36.197,29.354,19.327,33.888,30.383,35,35.605,14.883,9.442,31.307,31.528,29.116,32.375,35.17,34.47
2013-11-23,30.018,36.167,30.024,30.156,30.441,26.17,25.794,34.951,29.249,18.858,32.439,29.885,34.816,35.201,14.383,2.759,29.644,31.266,28.728,32.225,34.35,34.47
2013-11-24,30.045,35.828,30.205,30.388,30.575,26.171,26.581,35.194,29.195,19.151,32.584,29.735,35.225,34.974,13.932,0.78,29.754,31.002,29.357,32.223,34.49,34.46
2013-11-25,29.254,32.329,30.153,30.255,30.473,25.537,28.437,36.083,29.159,16.273,33.16,30.02,35.518,35.057,14.373,0.556,29.677,30.86,29.53,32.048,34.95,34.46
2013-11-26,30.541,31.6,30.176,31.205,30.501,26.324,29.243,35.291,29.231,16.852,34.019,28.968,35.774,35.054,15.49,0.455,29.634,30.62,29.464,31.948,35.03,34.46
2013-11-27,31.279,30.732,29.623,29.952,29.628,24.196,26.45,33.547,28.502,17.639,33.372,28.839,33.473,34.335,20.163,0.358,28.965,30.131,26.812,31.026,33.68,34.46
2013-11-28,29.29,33.454,29.445,30.213,29.372,20.76,15.974,33.367,28.543,16.761,32.499,28.495,33.898,34.387,12.935,0.332,29.287,28.919,29.216,30.442,33.54,34.46
2013-11-29,28.9,33.582,29.456,29.816,29.546,16.272,13.694,33.274,28.681,18.129,30.899,28.671,34.191,34.357,9.902,0.304,28.669,28.503,28.508,30.38,33.18,34.46
2013-11-30,29.012,33.491,29.592,29.594,29.798,12.811,16.655,33.544,28.743,18.08,30.835,27.563,34.496,34.378,8.721,0.284,28.444,28.415,28.344,30.332,33.31,34.46
2013-12-01,29.365,33.466,29.69,29.774,29.997,17.654,19.943,33.739,28.714,18.755,30.944,26.305,34.509,34.467,12.557,0.282,27.904,27.896,29.026,30.448,33.41,34.46
2013-12-02,29.837,33.91,29.67,30.237,29.804,18.483,21.08,33.745,28.427,20.806,31.582,27.116,34.044,34.274,27.228,0.287,28.403,28.323,29.041,30.259,33.41,34.46
2013-12-03,29.91,34.789,29.309,30.355,29.962,19.427,17.889,33.9,27.935,22.189,31.773,25.106,33.152,34.182,28.01,0.293,29.167,28.649,29.169,30.018,33.25,34.46
2013-12-04,30.143,34.703,29.024,30.297,29.168,20.347,19.052,34.103,28.021,20.774,31.785,23.582,32.652,34.252,26.165,0.302,29.666,28.795,27.757,30.03,33.2,34.46
2013-12-05,29.858,34.492,28.421,30.093,28.862,21.91,16.418,34.267,28.254,21.187,31.945,23.736,32.195,34.35,21.706,0.33,29.693,28.464,27.97,30.235,33.19,34.46
2013-12-06,30.181,33.623,28.695,30.412,28.911,22.829,12.837,34.403,28.144,20.828,31.798,22.61,32.019,34.308,13.969,0.338,29.69,28.324,27.556,30.407,33.13,34.46
2013-12-07,29.641,33.531,28.755,29.888,28.858,23.317,10.025,34.56,28.609,19.939,31.891,22.58,32.159,33.598,10.092,0.337,29.392,27.029,24.465,30.514,33.05,34.47
2013-12-08,29.47,33.622,28.769,29.255,28.717,23.19,4.237,34.786,28.328,18.183,31.971,21.233,32.294,33.338,9.634,0.333,29.105,25.641,22.175,30.62,33.1,34.47
2013-12-09,29.794,32.406,28.8,29.729,28.954,23.297,5.23,35.127,28.209,18.952,31.764,19.992,32.73,33.962,9.651,0.328,28.56,26.228,21.376,30.673,33.4,34.47
2013-12-10,30.18,31.557,28.917,29.534,29.272,22.937,5.202,35.356,28.132,19.568,31.615,21.669,32.996,34.237,8.771,0.326,28.337,26.334,19.876,30.726,33.55,34.47
2013-12-11,30.038,31.463,28.489,29.115,29.408,22.514,7.43,35.42,28.317,19.064,31.467,23.063,33.074,33.271,9.193,0.328,28.588,24.159,21.82,30.707,33.31,34.47
2013-12-12,30.032,31.684,27.943,29.37,29.363,21.943,6.724,35.472,28.499,20.106,31.293,22.465,32.892,33.048,8.266,0.328,28.4,23.482,26.651,30.745,33.18,34.47
2013-12-13,28.95,32.878,28.392,29.387,29.589,13.681,7.735,35.668,28.651,18.578,31.263,22.275,33.067,34.112,6.741,0.332,28.645,26.189,28.375,30.838,33.53,34.48
2013-12-14,29.734,32.683,28.52,29.7,29.411,18.463,16.495,35.753,28.693,19.269,31.357,21.197,32.782,34.925,11.725,0.331,27.918,26.76,27.424,30.848,33.7,34.48
2013-12-15,30.862,31.654,28.476,29.967,29.491,23.351,19.407,35.045,27.969,19.611,31.41,22.212,32.724,34.934,24.141,0.33,28.309,27.54,24.342,30.771,33.53,34.48
2013-12-16,29.983,33.271,28.323,30.039,29.682,20.734,14.011,35.421,26.949,19.95,31.528,24.185,32.901,34.247,12.456,0.336,28.599,26.742,28.376,30.489,33.52,34.49
2013-12-17,29.452,34.335,28.521,29.949,29.688,15.018,10.51,35.721,27.602,20.299,31.248,23.577,32.752,33.812,7.686,0.342,28.82,26.509,28.126,30.36,33.38,34.49
2013-12-18,29.551,34.703,28.593,29.636,29.725,12.021,10.99,35.739,27.581,20.128,30.723,22.534,32.738,33.925,7.339,0.344,28.681,27.163,27.881,30.212,33.28,34.49
2013-12-19,29.549,35.118,28.574,29.507,30.082,9.194,12.08,35.409,26.787,19.69,30.767,22.565,32.845,33.928,13.856,0.345,28.778,27.421,27.875,30.781,33.24,34.5
2013-12-20,29.529,34.789,28.647,28.932,30.219,16.073,13.655,35.346,26.576,18.777,30.531,22.461,32.961,35.306,23.871,0.351,28.652,27.467,27.814,31.057,33.54,34.5
2013-12-21,30.64,34.099,28.537,29.433,30.244,19.719,15.423,35.977,27.05,20.61,30.781,22.584,33.002,35.799,28.392,0.355,28.628,27.819,27.718,31.212,33.89,34.5
2013-12-22,31.487,32.812,28.665,29.867,30.089,21.504,17.171,36.512,27.489,20.624,31.446,22.609,33.223,35.972,29.083,0.355,28.686,28.287,27.318,31.183,34.29,34.51
2013-12-23,31.683,32.09,28.709,29.777,29.864,22.368,15.272,36.555,27.459,20.621,31.667,22.512,33.551,35.759,27.699,0.361,28.892,28.171,25.672,31.009,34.38,34.51
2013-12-24,30.179,32.084,27.791,30.162,29.757,22.206,17.533,36.524,26.733,20.697,31.677,22.977,33.744,35.263,17.669,0.367,29.043,27.229,26.813,30.718,34.3,34.52
2013-12-25,29.012,32.461,27.879,30,30.273,14.84,12.977,37.243,26.606,19.615,31.226,23.091,33.837,35.112,8.317,0.375,29.281,27.492,28.233,30.46,34.35,34.52
2013-12-26,29.21,32.163,27.356,28.866,29.944,12.093,17.274,36.719,26.534,19.279,30.706,23.133,33.374,35.195,10.848,0.376,27.379,27.725,27.993,30.859,34,34.53
2013-12-27,29.492,31.805,27.54,28.72,29.946,17.473,17.996,36.86,26.517,19.547,30.592,23.031,33.193,35.565,12.737,0.367,27.649,27.182,27.664,30.752,34.05,34.54
2013-12-28,29.037,30.132,28.113,28.968,29.884,20.501,19.52,36.525,26.626,19.201,30.978,22.828,33.34,35.651,13.775,0.367,28.366,27.304,26.876,30.851,34.12,34.54
2013-12-29,30.923,29.316,27.793,29.831,29.723,21.505,20.745,35.498,26.748,20.502,31.325,23.762,33.276,35.599,24.466,0.366,28.383,27.543,26.139,30.821,33.92,34.55
2013-12-30,30.156,30.101,27.084,30.141,29.9,21.577,21.169,35.165,26.34,20.9,31.107,24.807,33.236,35.285,21.163,0.361,28.445,27.071,28.66,30.072,33.7,34.55
2013-12-31,29.512,31.557,27.14,29.732,29.85,19.776,15.202,36.001,26.366,19.755,31.126,24.428,33.214,34.986,8.362,0.366,28.385,26.819,29.367,29.99,33.83,34.56
2014-01-01,28.747,31.475,27.432,29.016,29.804,21.267,13.883,36.159,26.585,18.867,31.037,23.713,33.219,35.14,7.504,0.366,28.099,27.289,29.288,29.918,33.89,34.57
2014-01-02,30.865,31.555,27.785,29.786,29.796,22.931,18.484,35.717,26.57,19.778,31.295,23.175,33.271,35.411,20.714,0.365,28.087,27.7,27.805,30.118,33.92,34.58
2014-01-03,31.083,33.702,27.488,29.669,29.795,22.513,16.144,35.151,26.703,18.014,31.587,24.966,33.401,35.069,15.894,0.364,28.634,27.946,28.045,30.177,33.8,34.58
2014-01-04,29.775,34.498,27.543,29.315,29.812,21.648,14.258,35.526,26.869,18.467,31.129,24.295,33.381,35.383,9.683,0.367,28.438,27.997,28.313,30.29,33.85,34.59
2014-01-05,29.944,33.729,27.058,28.78,29.651,23.157,17.093,35.387,26.721,19.301,30.83,23.415,33.259,35.463,19.601,0.368,27.863,28.376,28.208,29.983,33.73,34.6
2014-01-06,29.651,34.044,26.412,29.294,29.066,23.14,18.822,34.764,26.221,20.018,31.199,24.29,33.23,34.866,22.921,0.364,28.161,28.451,28.195,29.435,33.51,34.61
2014-01-07,29.558,34.872,26.661,29.645,28.904,16.128,12.62,34.835,26.372,18.046,31.73,23.117,33.423,34.673,8.161,0.365,28.303,28.554,29.659,29.452,33.67,34.62
2014-01-08,29.235,35.266,27.287,29.035,28.862,10.147,16.192,35.233,26.47,19.291,31.76,23.399,33.605,34.538,6.448,0.369,28.288,28.8,29.489,29.568,33.78,34.62
2014-01-09,29.324,34.894,26.534,28.198,28.304,13.506,20.885,34.946,26.062,19.128,30.764,23.561,33.381,34.894,16.98,0.368,27.479,29.098,29.144,30.005,33.5,34.63
2014-01-10,29.516,34.173,27.021,28.094,28.074,21.613,21.778,34.633,26.31,21.159,31.034,23.577,33.47,34.983,26.878,0.358,27.719,27.906,28.972,30.11,33.53,34.64
2014-01-11,30.349,33.742,27.162,27.767,27.828,23.189,21.421,34.777,26.156,21.764,31.192,23.117,33.785,35.171,27.596,0.356,28.346,28.104,26.09,29.972,33.73,34.65
2014-01-12,29.653,34.71,27.173,28.768,27.218,23.093,18.249,34.525,25.838,21.306,31.466,24.765,33.755,34.467,16.984,0.36,28.67,28.079,28.452,29.879,33.55,34.66
2014-01-13,28.855,35.1,27.368,28.391,27.213,22.478,9.771,34.63,25.847,21.674,31.629,23.428,33.54,34.323,10.378,0.367,29.017,27.202,27.363,29.87,33.53,34.67
2014-01-14,30.323,35.125,27.426,28.457,27.344,22.617,14.17,34.706,25.861,20.743,32.22,22.489,33.373,34.516,24.781,0.375,29.187,27.662,21.996,29.89,33.7,34.68
2014-01-15,29.685,35.217,27.14,29.192,27.383,22.301,13.612,34.442,25.844,20.633,32.957,24.247,33.322,34.271,16.864,0.378,29.219,27.401,28.472,29.955,33.75,34.69
2014-01-16,29.773,35.063,27.172,29.217,27.415,20.182,11.456,34.298,26.1,19.868,33.758,23.243,33.068,33.891,13.555,0.377,28.876,27.124,28.597,29.984,33.75,34.71
2014-01-17,29.972,35.161,27.444,29.591,27.213,19.14,10.646,34.157,26.603,21.907,34.677,23.549,33.061,33.607,14.959,0.382,29.134,27.736,28.746,30.061,33.88,34.72
2014-01-18,29.98,35.18,27.222,29.492,27.193,18.785,10.491,33.805,26.753,23.047,34.82,23.437,33.095,33.515,22.033,0.381,29.01,27.586,28.666,30.218,33.81,34.73
2014-01-19,29.918,35.284,27.438,29.543,27.195,18.509,11.34,33.694,26.99,23.406,35.044,23.294,33.124,33.518,21.332,0.381,28.924,27.8,28.83,30.239,33.84,34.74
2014-01-20,29.873,35.266,27.82,29.489,27.298,18.802,13.07,33.683,26.68,22.977,35.061,23.534,33.034,33.457,25.423,0.381,28.894,28.744,28.171,30.23,33.81,34.75
2014-01-21,30.081,34.937,27.724,29.934,27.084,19.764,14.622,33.533,25.929,22.681,34.907,24.011,32.856,33.723,23.813,0.376,28.821,28.958,27.923,30.193,33.75,34.76
2014-01-22,30.634,34.096,27.559,30.327,28.003,19.776,13.478,33.316,26.047,22.763,34.841,24.006,32.647,33.656,20.106,0.372,29.122,28.294,27.858,30.164,33.62,34.78
2014-01-23,29.95,34.479,27.59,30.297,28.314,16.226,11.906,33.482,26.47,22.859,34.963,24.063,32.64,33.399,11.431,0.373,28.974,28.15,28.659,30.117,33.62,34.79
2014-01-24,29.862,34.458,27.287,30.147,28.366,11.321,11.745,33.679,27.118,22.125,34.896,23.998,32.586,32.966,7.721,0.382,29.056,28.096,28.756,29.971,33.53,34.8
2014-01-25,29.567,34.912,27.047,29.729,28.528,8.842,13.518,33.7,27.266,22.328,34.963,23.743,32.399,32.844,17.188,0.386,29.092,28.528,28.427,30.121,33.48,34.82
